"neighbourhood_name","species_name","range_trees","mean_trees","total_trees","unique_cultivars"
"RILEY PARK","OXYACANTHA",242748,98077.4347826087,529,2
"RILEY PARK","OXYCARPA",136923,137146,484,2
"RILEY PARK","PADUS",0,19127,1,1
"RILEY PARK","PALMATUM",261580,141980.839506173,6561,7
"RILEY PARK","PALUSTRIS",117370,181400.285714286,49,2
"RILEY PARK","PANICULATA",0,113137,1,1
"RILEY PARK","PAPYRIFERA",87087,48817.3333333333,9,1
"RILEY PARK","PENDULA",185536,90335.1304347826,2116,1
"RILEY PARK","PENNSYLVANICA",225937,153179.928571429,4900,4
"RILEY PARK","PERSICA",265003,190614.675126904,38809,4
"RILEY PARK","PHAENOPYRUM",204039,124844.142857143,441,1
"RILEY PARK","PHELLOS",138983,155078.111111111,81,1
"RILEY PARK","PISIFERA",110077,94834.3333333333,9,2
"RILEY PARK","PLATANOIDES",256526,112283.154471545,242064,14
"RILEY PARK","PLICATA",229461,111988.5,2500,1
"RILEY PARK","PONDEROSA",0,105844,1,1
"RILEY PARK","POPULIFOLIA",0,36241,1,1
"RILEY PARK","PSEUDOACACIA",202455,125853.785714286,196,3
"RILEY PARK","PSEUDOCAMELLIA",85322,231454.8,25,1
"RILEY PARK","PSEUDOPLATANUS",173539,50332.5693430657,18769,1
"RILEY PARK","PUMILA",150049,111990.25,16,2
"RILEY PARK","PUNGENS",245858,133747.1,100,2
"RILEY PARK","PURSHIANA",6477,165061.75,16,1
"RILEY PARK","RETICULATA",216471,132984,144,1
"RILEY PARK","ROBUR",176905,66132.1307692308,16900,3
"RILEY PARK","RUBRA",158304,39563.28,625,1
"RILEY PARK","RUBRUM",263822,159082.762135922,42436,8
"RILEY PARK","RUGOSA",52453,111659.333333333,9,1
"RILEY PARK","SACCHARINUM",96046,98833.5,900,1
"RILEY PARK","SALICINA",125484,230901,100,1
"RILEY PARK","SARGENTII",229363,122165.833333333,36,2
"RILEY PARK","SATIVA",0,1703,1,1
"RILEY PARK","SEROTINA",139113,71108.625,576,1
"RILEY PARK","SERRATA",39823,211077.375,64,2
"RILEY PARK","SERRULATA",253000,85189.8673965937,675684,9
"RILEY PARK","SIMONII",30,113407.25,16,1
"RILEY PARK","SPECIES",255128,133579.436619718,5041,1
"RILEY PARK","STELLATA",0,224875,1,1
"RILEY PARK","STENOPTERA",186523,177442.863636364,484,1
"RILEY PARK","STYRACIFLUA",207229,160202.984375,16384,2
"RILEY PARK","SUBHIRTELLA",142245,106032.6,25,2
"RILEY PARK","SYLVATICA",252086,150816.898113208,70225,11
"RILEY PARK","SYLVESTRIS",150443,77422.3333333333,9,1
"RILEY PARK","SYRIACA",55,205146.333333333,9,1
"RILEY PARK","TATARICUM",4946,164743,9,1
"RILEY PARK","TIANSHANICA",1,153060.5,4,1
"RILEY PARK","TOMENTOSA",0,92897,1,1
"RILEY PARK","TRIACANTHOS",233833,154623.265306122,9604,5
"RILEY PARK","TRUNCATUM",253774,185674.747787611,51076,4
"RILEY PARK","TULIPIFERA",174075,76062.9166666667,144,2
"RILEY PARK","TYPHINA",0,24788,1,1
"RILEY PARK","UNEDO",0,28087,1,1
"RILEY PARK","VELUTINA",44862,49094,9,1
"RILEY PARK","VILMORINII",0,146651,1,1
"RILEY PARK","VIRGINIANA",111911,206431.363636364,121,2
"RILEY PARK","VULGARIS",0,36811,1,1
"RILEY PARK","X YEDOENSIS",258383,170407.411392405,24964,2
"RILEY PARK","XX",258183,131668.75,5184,10
"RILEY PARK","ZUMI",243464,171916.231578947,9025,1
"SHAUGHNESSY","ABIES",245199,122164.666666667,9,1
"SHAUGHNESSY","ACERIFOLIA   X",243245,104389.617647059,56644,2
"SHAUGHNESSY","ACUTISSIMA",148687,153673.631578947,361,1
"SHAUGHNESSY","ALNIFOLIA",222377,108066.2,25,2
"SHAUGHNESSY","AMERICANA",253510,95188.0756410256,608400,5
"SHAUGHNESSY","ANTARTICA",0,184179,1,1
"SHAUGHNESSY","AQUIFOLIUM",257347,126384,196,1
"SHAUGHNESSY","ARAUCANA",0,206420,1,1
"SHAUGHNESSY","ARIA",165258,192217.310344828,841,2
"SHAUGHNESSY","ARNOLDIANA X",87780,205858,4,1
"SHAUGHNESSY","ATLANTICA",0,185418,1,1
"SHAUGHNESSY","AUCUPARIA",134915,139357,256,3
"SHAUGHNESSY","AVELLANA",5,261753.4,25,1
"SHAUGHNESSY","AVIUM",166659,54525.8,400,2
"SHAUGHNESSY","BACCATA",47614,173734.333333333,576,1
"SHAUGHNESSY","BANKSIANA",0,30175,1,1
"SHAUGHNESSY","BETULUS",207001,166778.670454545,7744,4
"SHAUGHNESSY","BIGNONIOIDES",128509,80563.1904761905,441,2
"SHAUGHNESSY","BILOBA",42298,217726.25,64,1
"SHAUGHNESSY","BLIREANA",124384,116322.4,25,1
"SHAUGHNESSY","BUNGEI",10320,177378,4,1
"SHAUGHNESSY","CALLERYANA",125449,184774.45,400,3
"SHAUGHNESSY","CAMPESTRE",262767,133636.24822695,19881,5
"SHAUGHNESSY","CANADENSIS",210772,155011.866666667,225,1
"SHAUGHNESSY","CAPILLIPES",1,247933.5,4,1
"SHAUGHNESSY","CAPPADOCICUM",138640,185498.37037037,729,3
"SHAUGHNESSY","CARNEA   X",239951,178857.060606061,4356,1
"SHAUGHNESSY","CAROLINIANA",0,91712,1,1
"SHAUGHNESSY","CERASIFERA",247531,108850.056962025,399424,3
"SHAUGHNESSY","CHINENSE",29793,184866,25,1
"SHAUGHNESSY","CINEREA",337,101065.5,4,1
"SHAUGHNESSY","COCCINEA",1,146984.5,4,1
"SHAUGHNESSY","COMMUNIS",43,101987,9,1
"SHAUGHNESSY","CONCOLOR",1,203905.5,4,1
"SHAUGHNESSY","CONTORTA",140650,160892.3,100,1
"SHAUGHNESSY","CONTROVERSA",5,208878,16,1
"SHAUGHNESSY","CORDATA",216360,137688.591836735,2401,3
"SHAUGHNESSY","CRENATA",170783,150581,25,1
"SHAUGHNESSY","CRUS-GALLI",55202,175326.4,400,1
"SHAUGHNESSY","DAVIDII",0,176145,1,1
"SHAUGHNESSY","DECURRENS",138490,188360,36,1
"SHAUGHNESSY","DENTATA",66115,104296.5,4,1
"SHAUGHNESSY","DENUDATA",140900,185355,121,1
"SHAUGHNESSY","DEODARA",259398,163921.5,256,1
"SHAUGHNESSY","DOMESTICA",1,102200.5,4,1
"SHAUGHNESSY","DOUGLASII",7705,195216.5,16,1
"SHAUGHNESSY","ERUBESCENS",0,37648,1,1
"SHAUGHNESSY","EUCHLORA   X",157249,89820.2222222222,5184,1
"SHAUGHNESSY","EUROPAEA   X",54916,56975,4,1
"SHAUGHNESSY","EXCELSIOR",179057,138877.366666667,900,3
"SHAUGHNESSY","FLEXILUS",205827,126182.5,4,1
"SHAUGHNESSY","FLORIBUNDA",232556,77524.3768115942,4761,1
"SHAUGHNESSY","FLORIDA",49900,175308.333333333,9,1
"SHAUGHNESSY","FRAINETTO",0,194810,1,1
"SHAUGHNESSY","FREEMANI   X",226426,197260.356435644,10201,4
"SHAUGHNESSY","GIGANTEUM",130974,231189.363636364,121,1
"SHAUGHNESSY","GINNALA",0,244532,1,1
"SHAUGHNESSY","GLABRA",243597,87572.6363636364,484,1
"SHAUGHNESSY","GLAUCA",60358,236493,9,1
"SHAUGHNESSY","GLYPTOSTROBOIDES",94543,221016.15,400,1
"SHAUGHNESSY","GRANDIFLORA",0,263605,1,1
"SHAUGHNESSY","GRANDIFLORA X",1,264456.5,4,1
"SHAUGHNESSY","GRANDIS",228785,107947.857142857,49,1
"SHAUGHNESSY","GRISEUM",100196,204023,49,1
"SHAUGHNESSY","HETEROPHYLLA",67150,223001.555555556,81,1
"SHAUGHNESSY","HIPPOCASTANUM",248399,84682.922829582,96721,1
"SHAUGHNESSY","INSIGNIS",0,200648,1,1
"SHAUGHNESSY","INVOLUCRATA",130794,157440.5,324,1
"SHAUGHNESSY","JACQUEMONTII",1898,198856,9,1
"SHAUGHNESSY","JAPONICA",261074,173974.91503268,23409,2
"SHAUGHNESSY","JAPONICUM",241690,162825.912621359,10609,1
"SHAUGHNESSY","KEWENSIS X",54556,177257.5,16,1
"SHAUGHNESSY","KOBUS",244357,153969.754237288,13924,1
"SHAUGHNESSY","KOUSA",245936,167286.761904762,441,4
"SHAUGHNESSY","LAVALLEI  X",242665,181494.64,5625,1
"SHAUGHNESSY","LAWSONIANA",187827,145420.84,625,1
"SHAUGHNESSY","LILIIFLORA",2,178520,9,1
"SHAUGHNESSY","MAACKII",38,206285,4,1
"SHAUGHNESSY","MACROPHYLLUM",183721,88652.5588235294,1156,1
"SHAUGHNESSY","MARIANA",0,80507,1,1
"SHAUGHNESSY","MENZIESII",241385,157539.038461538,676,1
"SHAUGHNESSY","MERTENSIANA",0,84426,1,1
"SHAUGHNESSY","MONADELPHA",12121,260014.25,16,1
"SHAUGHNESSY","MORDENSIS",207933,181830.2,25,2
"SHAUGHNESSY","NEGUNDO",70561,47914.6,100,1
"SHAUGHNESSY","NIGRA",137975,114875.5,16,1
"SHAUGHNESSY","NIGRUM",108887,157227.6,25,1
"SHAUGHNESSY","NOBILIS",76370,81091,9,1
"SHAUGHNESSY","NOOTKATENSIS",29459,166622,9,1
"SHAUGHNESSY","NUTTALLII",66981,146137.441176471,1156,1
"SHAUGHNESSY","OBASSIA",167297,136058.833333333,36,1
"SHAUGHNESSY","OBTUSA",165944,81890.7142857143,49,2
"SHAUGHNESSY","OCCIDENTALIS",207574,187549.736842105,361,2
"SHAUGHNESSY","ORIENTALIS",1,71280.5,4,1
"SHAUGHNESSY","ORNUS",236629,149704.470588235,289,2
"SHAUGHNESSY","OXYACANTHA",159416,78860.0476190476,441,2
"SHAUGHNESSY","OXYCARPA",4,160351,16,1
"SHAUGHNESSY","PALMATUM",171677,142960.176470588,289,3
"SHAUGHNESSY","PALUSTRIS",40781,187212.2,25,1
"SHAUGHNESSY","PAPYRIFERA",76550,82606.4444444444,81,1
"SHAUGHNESSY","PENDULA",245050,90023.4130434783,8464,3
"SHAUGHNESSY","PENNSYLVANICA",127843,156999.333333333,2601,7
"SHAUGHNESSY","PERSICA",226070,202283.926470588,4624,4
"SHAUGHNESSY","PHAENOPYRUM",167581,144485.972972973,1369,1
"SHAUGHNESSY","PHELLOS",38754,187444.333333333,36,1
"SHAUGHNESSY","PISIFERA",119775,210482.857142857,196,1
"SHAUGHNESSY","PLATANOIDES",263568,115077.055311677,1297321,14
"SHAUGHNESSY","PLICATA",196641,160620.823529412,4624,2
"SHAUGHNESSY","POPULIFOLIA",1,38007.5,4,1
"SHAUGHNESSY","PRINUS",0,194220,1,1
"SHAUGHNESSY","PROCERA",75881,94011.7142857143,441,1
"SHAUGHNESSY","PSEUDOACACIA",203362,153639.775510204,2401,2
"SHAUGHNESSY","PSEUDOCAMELLIA",175097,196737.37037037,729,1
"SHAUGHNESSY","PSEUDOPLATANUS",242166,82575.3983739837,15129,2
"SHAUGHNESSY","PUMILA",139934,75446.6875,256,2
"SHAUGHNESSY","PUNGENS",0,69611,1,1
"SHAUGHNESSY","REGIA",0,65433,1,1
"SHAUGHNESSY","RETICULATA",233913,190172.733333333,225,1
"SHAUGHNESSY","RUBRA",167639,107491.0625,256,1
"SHAUGHNESSY","RUBRUM",245126,164954.573394495,47524,9
"SHAUGHNESSY","SACCHARINUM",129436,102424.52,625,1
"SHAUGHNESSY","SACCHARUM",115133,74252.9047619048,441,1
"SHAUGHNESSY","SALICINA",419,230023.5,4,1
"SHAUGHNESSY","SARGENTII",175869,132551.714285714,49,1
"SHAUGHNESSY","SATIVA",243257,87215.5714285714,196,1
"SHAUGHNESSY","SEROTINA",22515,79222.3333333333,9,1
"SHAUGHNESSY","SERRATA",205819,185162.941176471,289,2
"SHAUGHNESSY","SERRULATA",245532,104547.641025641,219024,9
"SHAUGHNESSY","SITCHENSIS",0,55875,1,1
"SHAUGHNESSY","SOULANGEANA  X",0,33645,1,1
"SHAUGHNESSY","SPECIES",257488,150025.058823529,7225,1
"SHAUGHNESSY","SPECIOSA",211329,90618.2222222222,81,1
"SHAUGHNESSY","STENOPTERA",1,197150.5,4,1
"SHAUGHNESSY","STROBUS",0,169471,1,1
"SHAUGHNESSY","STYRACIFLUA",224330,166406.572649573,13689,2
"SHAUGHNESSY","SUBHIRTELLA",63126,86800,49,2
"SHAUGHNESSY","SYLVATICA",208865,214867.74,2500,9
"SHAUGHNESSY","SYLVESTRIS",182601,159760,64,1
"SHAUGHNESSY","SYRIACA",62255,200359.714285714,49,1
"SHAUGHNESSY","TOMENTOSA",591,228317.8,25,1
"SHAUGHNESSY","TRANSITORIA",108439,195713.5,4,1
"SHAUGHNESSY","TRIACANTHOS",252014,147565.234693878,9604,6
"SHAUGHNESSY","TRUNCATUM",241470,221991.686440678,13924,3
"SHAUGHNESSY","TULIPIFERA",53801,84656.4,25,1
"SHAUGHNESSY","VERTICILLATA",2,104912,4,1
"SHAUGHNESSY","VIRGINIANA",162812,169599.333333333,9,3
"SHAUGHNESSY","VULGARIS",0,29518,1,1
"SHAUGHNESSY","X YEDOENSIS",260059,201051.772727273,7744,2
"SHAUGHNESSY","XX",245969,172326.642857143,784,9
"SHAUGHNESSY","ZUMI",209963,186800.2125,6400,1
"SOUTH CAMBIE","ABIES",80944,215366.75,16,1
"SOUTH CAMBIE","ACERIFOLIA   X",210488,88595.0222222222,2025,2
"SOUTH CAMBIE","ACUTISSIMA",161852,156756.4375,256,1
"SOUTH CAMBIE","ALBA",205115,111070.333333333,9,1
"SOUTH CAMBIE","AMERICANA",262832,108868.614457831,27556,3
"SOUTH CAMBIE","AMURENSE",9332,131971.666666667,9,1
"SOUTH CAMBIE","AQUIFOLIUM",105996,57641.6666666667,81,1
"SOUTH CAMBIE","ARGUTUM",0,255620,1,1
"SOUTH CAMBIE","ARIA",105283,178349.611111111,324,2
"SOUTH CAMBIE","AUCUPARIA",47323,189641.714285714,49,1
"SOUTH CAMBIE","AVIUM",123834,76344.1290322581,961,2
"SOUTH CAMBIE","BETULUS",262740,162960.638888889,5184,3
"SOUTH CAMBIE","BILOBA",196298,139644.666666667,9,1
"SOUTH CAMBIE","BLIREANA",45801,42962,16,1
"SOUTH CAMBIE","BUNGEI",0,182539,1,1
"SOUTH CAMBIE","CALLERYANA",139157,159131.6,100,4
"SOUTH CAMBIE","CAMPESTRE",254053,180540.140186916,11449,4
"SOUTH CAMBIE","CANADENSIS",5766,209234.25,16,1
"SOUTH CAMBIE","CANESCENS   X",0,64229,1,1
"SOUTH CAMBIE","CAPILLIPES",0,182617,1,1
"SOUTH CAMBIE","CAPPADOCICUM",233032,172919.714285714,196,2
"SOUTH CAMBIE","CARNEA   X",0,253298,1,1
"SOUTH CAMBIE","CAROLINIANA",0,228274,1,1
"SOUTH CAMBIE","CARPINIFOLIA",0,142232,1,1
"SOUTH CAMBIE","CERASIFERA",244515,129196.659685864,36481,2
"SOUTH CAMBIE","CIRCINATUM",2,142212,9,1
"SOUTH CAMBIE","CISSIFOLIUM",0,195261,1,1
"SOUTH CAMBIE","COLURNA",68464,91562,4,1
"SOUTH CAMBIE","CONCOLOR",0,203902,1,1
"SOUTH CAMBIE","CONTROVERSA",0,208994,1,1
"SOUTH CAMBIE","CORDATA",0,184279,1,1
"SOUTH CAMBIE","CRUS-GALLI",3,164296.5,16,1
"SOUTH CAMBIE","DECIDUA",55182,160582.333333333,9,1
"SOUTH CAMBIE","DENUDATA",0,200101,1,1
"SOUTH CAMBIE","DEODARA",213981,178729.8,400,1
"SOUTH CAMBIE","DIOICUS",0,145757,1,1
"SOUTH CAMBIE","DISTICHUM",213204,141924.666666667,9,1
"SOUTH CAMBIE","DOUGLASII",0,203592,1,1
"SOUTH CAMBIE","EUCHLORA   X",164453,75237.1475409836,3721,1
"SOUTH CAMBIE","EXCELSIOR",181656,73313.8571428571,441,3
"SOUTH CAMBIE","FLEXILUS",2558,229028,9,1
"SOUTH CAMBIE","FLORIBUNDA",170065,93567.4545454545,4356,1
"SOUTH CAMBIE","FLORIDA",132802,134475,9,1
"SOUTH CAMBIE","FRAINETTO",0,30673,1,1
"SOUTH CAMBIE","FRAXINIFOLIA",0,200142,1,1
"SOUTH CAMBIE","FREEMANI   X",206905,174566.520325203,15129,4
"SOUTH CAMBIE","GIGANTEUM",129816,191508.866666667,225,1
"SOUTH CAMBIE","GLABRA",176021,101409.944444444,324,1
"SOUTH CAMBIE","GLYPTOSTROBOIDES",146231,178540.064516129,961,1
"SOUTH CAMBIE","GRANDIFLORA",174341,167824.636363636,121,1
"SOUTH CAMBIE","GRANDIS",93105,197906.333333333,9,1
"SOUTH CAMBIE","GRISEUM",229547,132026.516129032,961,1
"SOUTH CAMBIE","HETEROPHYLLA",19774,183744,4,1
"SOUTH CAMBIE","HIPPOCASTANUM",183113,47171.5454545455,484,1
"SOUTH CAMBIE","INSIGNIS",0,203914,1,1
"SOUTH CAMBIE","INVOLUCRATA",25413,185417,49,1
"SOUTH CAMBIE","JACQUEMONTII",0,1459,1,1
"SOUTH CAMBIE","JAPONICA",232417,201138.674418605,1849,2
"SOUTH CAMBIE","JAPONICUM",239496,178510.62962963,729,1
"SOUTH CAMBIE","KEWENSIS X",49205,207491.5,4,1
"SOUTH CAMBIE","KOBUS",230843,147788.052631579,3249,1
"SOUTH CAMBIE","KOUSA",203664,162256.534883721,1849,4
"SOUTH CAMBIE","LAVALLEI  X",183536,144263.307692308,676,1
"SOUTH CAMBIE","LAWSONIANA",155258,132292.95,400,1
"SOUTH CAMBIE","LIKIANGENSIS",212493,121073.5,4,1
"SOUTH CAMBIE","MACROCARPA",69207,239694.75,16,1
"SOUTH CAMBIE","MACROPHYLLUM",33765,162944.5,4,1
"SOUTH CAMBIE","MAS",23443,183564.5,4,1
"SOUTH CAMBIE","MENZIESII",177411,134781.4375,256,1
"SOUTH CAMBIE","MIYABEI",0,261030,1,1
"SOUTH CAMBIE","MOLLIS",226837,118373.333333333,9,1
"SOUTH CAMBIE","MONADELPHA",109901,218393.666666667,9,1
"SOUTH CAMBIE","MONOGYNA",90046,47659.1818181818,121,1
"SOUTH CAMBIE","MORDENSIS",41920,207489.363636364,1089,2
"SOUTH CAMBIE","MYRSINIFOLIA",0,203889,1,1
"SOUTH CAMBIE","NIGRA",195527,101233.555555556,81,1
"SOUTH CAMBIE","NIGRUM",0,196618,1,1
"SOUTH CAMBIE","NOOTKATENSIS",163301,177558.4,25,2
"SOUTH CAMBIE","NUTTALLII",209118,85331.5294117647,2601,1
"SOUTH CAMBIE","OMORIKA",131200,173557.692307692,169,1
"SOUTH CAMBIE","ORNUS",203079,125477.444444444,324,2
"SOUTH CAMBIE","OXYACANTHA",170828,82119,121,1
"SOUTH CAMBIE","OXYCARPA",147111,133786.175,1600,2
"SOUTH CAMBIE","PADUS",0,57414,1,1
"SOUTH CAMBIE","PALMATUM",204977,167697.692307692,169,3
"SOUTH CAMBIE","PALUSTRIS",230763,199909.16,625,2
"SOUTH CAMBIE","PAPYRIFERA",2,119424,9,1
"SOUTH CAMBIE","PENDULA",166589,72075.9047619048,441,1
"SOUTH CAMBIE","PENNSYLVANICA",184554,134909.024390244,6724,5
"SOUTH CAMBIE","PERSICA",230186,160306.5,36,2
"SOUTH CAMBIE","PHAENOPYRUM",0,150756,1,1
"SOUTH CAMBIE","PHELLOS",112587,200724.714285714,784,1
"SOUTH CAMBIE","PISIFERA",201524,104588.2,25,1
"SOUTH CAMBIE","PLATANOIDES",256030,102380.878125,102400,12
"SOUTH CAMBIE","PLATYPHYLLOS",1,142197.5,4,1
"SOUTH CAMBIE","PLICATA",221769,118122.844444444,2025,1
"SOUTH CAMBIE","PONDEROSA",141874,52846.3333333333,9,1
"SOUTH CAMBIE","PROCERA",75930,28737.1,400,1
"SOUTH CAMBIE","PSEUDOACACIA",156536,122431.2,25,3
"SOUTH CAMBIE","PSEUDOCAMELLIA",167246,195154.222222222,81,1
"SOUTH CAMBIE","PSEUDOPLATANUS",162818,73113.5675675676,1369,3
"SOUTH CAMBIE","PUMILA",146714,39070.4444444444,81,1
"SOUTH CAMBIE","PUNGENS",51283,170582,25,2
"SOUTH CAMBIE","REGIA",26713,44606.5,4,1
"SOUTH CAMBIE","RETICULATA",32187,249659,25,1
"SOUTH CAMBIE","ROBUR",16234,190656,36,1
"SOUTH CAMBIE","RUBRA",59131,162010.5,4,1
"SOUTH CAMBIE","RUBRUM",237063,170283.408163265,38416,7
"SOUTH CAMBIE","SARGENTII",0,22633,1,1
"SOUTH CAMBIE","SERRATA",58116,197120,4,2
"SOUTH CAMBIE","SERRULATA",251986,98576.4559270517,108241,8
"SOUTH CAMBIE","SIMONII",0,22618,1,1
"SOUTH CAMBIE","SPECIES",245432,157441.222222222,324,1
"SOUTH CAMBIE","STYRACIFLUA",203303,172127.25,3136,2
"SOUTH CAMBIE","SUBHIRTELLA",174876,128497.928571429,196,3
"SOUTH CAMBIE","SYLVATICA",240648,164292.894308943,15129,11
"SOUTH CAMBIE","SYLVESTRIS",131160,121259.142857143,49,1
"SOUTH CAMBIE","SYRIACA",0,87715,1,1
"SOUTH CAMBIE","TRIACANTHOS",224506,165430.406779661,3481,6
"SOUTH CAMBIE","TRUNCATUM",241716,160003.344827586,3364,3
"SOUTH CAMBIE","TULIPIFERA",0,195251,1,1
"SOUTH CAMBIE","ULMOIDES",153393,155369.666666667,36,1
"SOUTH CAMBIE","VIRGINIANA",242527,147655,25,3
"SOUTH CAMBIE","WATERERI  X",45050,35105.6,25,1
"SOUTH CAMBIE","X YEDOENSIS",245818,184988.671232877,5329,2
"SOUTH CAMBIE","XX",262773,170367.388059701,4489,7
"SOUTH CAMBIE","ZUMI",215795,172795.933333333,2025,1
"STRATHCONA","ABIES",158741,185552.5,4,1
"STRATHCONA","ACERIFOLIA   X",179203,125554.756097561,1681,2
"STRATHCONA","ACUTISSIMA",28102,165076.916666667,144,1
"STRATHCONA","AILANTHIFOLIA",0,85653,1,1
"STRATHCONA","ALBA",0,163760,1,1
"STRATHCONA","ALNIFOLIA",41,192093.5,16,1
"STRATHCONA","AMERICANA",247896,127943.065693431,18769,5
"STRATHCONA","ANTARTICA",46117,181601.4,25,1
"STRATHCONA","ARIA",104558,208355.166666667,36,2
"STRATHCONA","AUCUPARIA",244434,137486,25,1
"STRATHCONA","AVIUM",117697,134257,16,1
"STRATHCONA","BACCATA",117624,116698.333333333,36,2
"STRATHCONA","BALSAMEA",0,103568,1,1
"STRATHCONA","BETULUS",258361,156767.75,28224,5
"STRATHCONA","BIGNONIOIDES",47366,136786,4,1
"STRATHCONA","BILOBA",154282,202637.444444444,324,1
"STRATHCONA","BLIREANA",0,99838,1,1
"STRATHCONA","CALLERYANA",227558,158776.833333333,30276,5
"STRATHCONA","CAMPESTRE",154109,167016.306122449,2401,4
"STRATHCONA","CANADENSIS",227255,173069.861111111,1296,1
"STRATHCONA","CAPPADOCICUM",30615,197628.5,4,2
"STRATHCONA","CARICA",0,55030,1,1
"STRATHCONA","CARNEA   X",120569,138137.5,36,1
"STRATHCONA","CAROLINIANA",196551,137421.48,2500,2
"STRATHCONA","CERASIFERA",238538,146273.785714286,784,2
"STRATHCONA","CHINENSE",0,177710,1,1
"STRATHCONA","CHINENSIS",9,243792.5,100,1
"STRATHCONA","CIRCINATUM",1,86833.5,4,1
"STRATHCONA","COCCINEA",75795,178053,36,1
"STRATHCONA","CONTORTA",228543,123003.379310345,841,1
"STRATHCONA","CONTROVERSA",0,224452,1,1
"STRATHCONA","CORDATA",112451,159647.6,225,3
"STRATHCONA","CRUS-GALLI",4420,147776.333333333,9,1
"STRATHCONA","CYLINDRICA",32998,161209,4,1
"STRATHCONA","DECURRENS",26543,186155,9,1
"STRATHCONA","DENUDATA",0,177715,1,1
"STRATHCONA","DEODARA",134412,197613.857142857,49,1
"STRATHCONA","DOMESTICA",0,261084,1,1
"STRATHCONA","DOUGLASII",162195,146654.8,25,1
"STRATHCONA","EUCHLORA   X",133866,118678.898734177,6241,1
"STRATHCONA","EUROPAEA   X",0,82624,1,1
"STRATHCONA","EXCELSIOR",105818,94395.6666666667,81,2
"STRATHCONA","FLAVA",1567,59864.6666666667,9,1
"STRATHCONA","FLEXILUS",0,230541,1,1
"STRATHCONA","FLORIBUNDA",201535,134848,25,1
"STRATHCONA","FLORIDA",1,144713.5,4,1
"STRATHCONA","FRAINETTO",65004,239994.666666667,9,2
"STRATHCONA","FREEMANI   X",220622,192023.285714286,3136,3
"STRATHCONA","GIGANTEUM",2,115260,4,1
"STRATHCONA","GINNALA",243185,125260.5,4,1
"STRATHCONA","GLABRA",158092,99132.0606060606,1089,1
"STRATHCONA","GLAUCA",227904,143956,4,1
"STRATHCONA","GRANDIFLORA",3,55029.5,4,1
"STRATHCONA","GRANDIFLORA X",11045,242778.625,256,1
"STRATHCONA","GRANDIFOLIA",88388,178372.857142857,49,1
"STRATHCONA","GRANDIS",0,6428,1,1
"STRATHCONA","GRISEUM",81830,232391.666666667,9,1
"STRATHCONA","HETEROPHYLLA",2,4254,9,1
"STRATHCONA","HIPPOCASTANUM",140303,138671.642857143,196,1
"STRATHCONA","HISPIDA",0,180158,1,1
"STRATHCONA","JAPONICA",124448,209921.6,25,2
"STRATHCONA","JAPONICUM",185324,65409.3636363636,121,1
"STRATHCONA","JULIBRISSIN",0,178047,1,1
"STRATHCONA","KEWENSIS X",0,103528,1,1
"STRATHCONA","KOBUS",162638,198228.571428571,196,1
"STRATHCONA","KOUSA",173697,195300.531914894,2209,3
"STRATHCONA","LAVALLEI  X",41955,172648.666666667,9,1
"STRATHCONA","LAWSONIANA",48231,103865,16,1
"STRATHCONA","LUSITANICA",1,144905.5,4,1
"STRATHCONA","LUTEA",4,106179,4,1
"STRATHCONA","MACROPHYLLUM",165910,85696.875,64,1
"STRATHCONA","MARIANA",0,115273,1,1
"STRATHCONA","MENZIESII",61987,103850.5,36,1
"STRATHCONA","MORDENSIS",44231,221629.1,100,2
"STRATHCONA","MYRSINIFOLIA",0,204101,1,1
"STRATHCONA","NEGUNDO",0,60178,1,1
"STRATHCONA","NIGRA",110927,141230.52,625,2
"STRATHCONA","OBASSIA",0,176367,1,1
"STRATHCONA","OCCIDENTALIS",174771,144324.911111111,2025,1
"STRATHCONA","OFFICIANALIS",39714,115047.25,16,1
"STRATHCONA","OFFICINALIS",0,177712,1,1
"STRATHCONA","ORIENTALIS",0,106192,1,1
"STRATHCONA","ORNUS",180662,45266.8695652174,529,2
"STRATHCONA","PALMATUM",183057,171429.6,25,3
"STRATHCONA","PALUSTRIS",182846,144352.307692308,1521,1
"STRATHCONA","PENDULA",71145,140007.083333333,144,1
"STRATHCONA","PENNSYLVANICA",159336,170733.173913043,529,2
"STRATHCONA","PERSICA",226919,212941.695652174,4761,3
"STRATHCONA","PHAENOPYRUM",119059,134048.857142857,49,1
"STRATHCONA","PHELLOS",0,196660,1,1
"STRATHCONA","PLATANOIDES",246011,154567,15625,9
"STRATHCONA","PLICATA",196167,143397.6,25,1
"STRATHCONA","PSEUDOACACIA",133590,131434,16,1
"STRATHCONA","PSEUDOCAMELLIA",230641,191618.6,100,1
"STRATHCONA","PSEUDOPLATANUS",79738,108312.823529412,289,1
"STRATHCONA","PUNGENS",0,115274,1,1
"STRATHCONA","PURSHIANA",0,163762,1,1
"STRATHCONA","RETICULATA",84136,239290.19047619,441,1
"STRATHCONA","ROBUR",116612,145970.590909091,484,4
"STRATHCONA","ROBUR X ALBA",3,265144.5,16,1
"STRATHCONA","RUBRA",181363,115342.681318681,8281,1
